UnidadFiscalizableId,RegionNombre,Latitud,Longitud,CategoriaEconomicaNombre
3479,Región de los Lagos,-40.611486,-73.086423,Minería
3480,Región de Los Ríos,-40.0853437,-72.853118,Minería
3481,Región de Los Ríos,NA,NA,Minería
3482,Región de Los Ríos,-39.537633,-72.93157,Minería
3483,Región Metropolitana,-33.520217,-70.72556,Minería
3484,Región de la Araucanía,-38.763904,-72.658869,Minería
3485,Región de Los Ríos,-39.550391,-72.830075,Minería
3486,Región de Los Ríos,-39.950417,-72.593974,Minería
3487,Región de Los Ríos,-40.060701,-72.892796,Minería
3488,Región de Los Ríos,-40.096471,-72.82727,Minería
3489,Región de Los Ríos,-40.142156,-72.857248,Minería
3490,Región de Los Ríos,-39.469305,-72.808672,Minería
3491,Región de la Araucanía,-38.77085946,-72.71847728,Minería
3492,Región de la Araucanía,-38.76363191,-72.63747456,Minería
3493,Región del Maule,-35.012392,-71.26661,Minería
3494,Región de Los Ríos,-39.7922,-73.0068,Minería
3495,Región del Maule,-35.369539,-72.344745,Minería
3496,Región de Los Ríos,-39.8173788,-73.2425333,Minería
3497,Región Metropolitana,-33.412318,-70.699805,Instalación fabril
3498,Región del Maule,-35.377013,-71.851362,Minería
3499,Región de Los Ríos,-39.805285,-72.96396,Saneamiento Ambiental
3500,Región de Los Ríos,-40.304893,-72.690686,Saneamiento Ambiental
3501,Región de Los Ríos,-39.837547,-72.086002,Saneamiento Ambiental
3502,Región de Los Ríos,-39.573473,-71.991098,Saneamiento Ambiental
3503,Región de Los Ríos,-40.41859607,-72.77315175,Saneamiento Ambiental
3504,Región de Los Ríos,-39.862372,-72.706649,Saneamiento Ambiental
3505,Región de Los Ríos,-39.950417,-72.593974,Saneamiento Ambiental
3506,Región de Los Ríos,-39.606679,-72.357442,Saneamiento Ambiental
3507,Región de Los Ríos,NA,NA,Saneamiento Ambiental
3508,Región de Los Ríos,-39.735325,-71.854038,Saneamiento Ambiental
3509,Región de Los Ríos,-39.846326,-71.943266,Saneamiento Ambiental
3510,Región de Los Ríos,-40.043347,-72.550997,Saneamiento Ambiental
3511,Región de Los Ríos,-39.716681,-72.407738,Saneamiento Ambiental
3512,Región de Los Ríos,-40.148885,-72.898149,Saneamiento Ambiental
3513,Región de Los Ríos,-40.4022,-72.717664,Saneamiento Ambiental
3514,Región de Los Ríos,-40.363597,-72.623638,Saneamiento Ambiental
3515,Región de los Lagos,-41.950149,-72.448217,Saneamiento Ambiental
3516,Región de Los Ríos,-39.837257,-73.259874,Infraestructura Portuaria
3517,Región Metropolitana,-33.560837,-70.723066,Equipamiento
3518,NA,NA,NA,NA
3519,Región del Biobío,-36.875,-73.137778,Forestal
3520,Región del Biobío,-37.436873,-73.350482,Forestal
3521,Región del Biobío,-37.216667,-73.216667,Forestal
3522,Región de la Araucanía,-39.349338,-72.648992,Forestal
3523,Región del Biobío,-37.004013,-73.077576,Forestal
3524,Región del Maule,-35.374025,-72.415477,Forestal
3525,Región de la Araucanía,-37.986084,-72.870253,Forestal
3526,Región de los Lagos,-42.528175,-73.799469,Infraestructura Portuaria
3527,Región del Biobío,-37.080533,-73.167976,Infraestructura Portuaria
3528,Región de los Lagos,-43.150889,-73.994052,Infraestructura Portuaria
3529,Región de los Lagos,NA,NA,Infraestructura Portuaria
3530,Región de los Lagos,-41.562778,-73.044167,Infraestructura Portuaria
3531,Región de Magallanes y la Antártica Chilena,-53.123164,-70.868189,Infraestructura Portuaria
3532,Región de los Lagos,-41.87222,-73.783883,Infraestructura Portuaria
3533,Región de los Lagos,NA,NA,Infraestructura Portuaria
3534,Región de Los Ríos,-39.83889,-73.264996,Infraestructura Portuaria
3535,Región de los Lagos,NA,NA,Infraestructura Portuaria
3536,Región de los Lagos,-41.508562,-72.999398,Infraestructura Portuaria
3537,Región de los Lagos,-41.549611,-73.037039,Infraestructura Portuaria
3538,Región de los Lagos,-41.793536,-73.206977,Infraestructura Portuaria
3539,Región de los Lagos,-42.394604,-73.671436,Infraestructura Portuaria
3540,Región de los Lagos,-41.50492,-72.99558,Infraestructura Portuaria
3541,Región de los Lagos,-41.496617,-72.987402,Infraestructura Portuaria
3542,Región de los Lagos,-41.139394,-72.403489,Infraestructura Portuaria
3543,Región de los Lagos,-41.11305,-72.228894,Infraestructura Portuaria
3544,Región de los Lagos,-41.139267,-72.40273,Infraestructura Portuaria
3545,Región de los Lagos,-41.093269,-72.025958,Infraestructura Portuaria
3546,Región de los Lagos,-41.072842,-72.269539,Infraestructura Portuaria
3547,Región de Antofagasta,-24.192793,-69.427355,Minería
3548,NA,NA,NA,NA
3549,Región de los Lagos,-42.298542,-73.537197,Pesca y Acuicultura
3550,Región de la Araucanía,-38.246269,-72.315875,Energía
3551,Región Metropolitana,-33.536886,-70.7671245,Pesca y Acuicultura
3552,Región Metropolitana,-33.003513,-70.882283,Saneamiento Ambiental
3553,Región de los Lagos,-40.54616291,-73.1510799,Agroindustrias
3554,Región de los Lagos,NA,NA,Equipamiento
3555,Región Metropolitana,-33.32588475,-70.67055425,Infraestructura de Transporte
3556,Región de la Araucanía,-39.282519,-72.222083,Infraestructura de Transporte
3557,Región de la Araucanía,-38.674424,-72.664691,Equipamiento
3558,Región Metropolitana,-33.823927,-71.53923533,Agroindustrias
3559,Región Metropolitana,-33.944211,-71.626389,Agroindustrias
3560,Región Metropolitana,-33.967185,-71.669791,Agroindustrias
3561,Región Metropolitana,-33.6923,-71.3358,Agroindustrias
3562,Región Metropolitana,-33.972764,-71.63561,Agroindustrias
3563,Región Metropolitana,-33.972764,-71.63561,Agroindustrias
3564,Región Metropolitana,-33.944299,-71.623103,Agroindustrias
3565,Región Metropolitana,-33.788166,-71.550584,Agroindustrias
3566,Región de Aysén del General Carlos Ibañez del Campo,-44.274081,-73.032821,Pesca y Acuicultura
3567,Región de Aysén del General Carlos Ibañez del Campo,-45.394091,-72.867132,Pesca y Acuicultura
3568,Región de los Lagos,-41.248431,-72.046958,Otras categorías
3569,NA,NA,NA,NA
3570,Región del Biobío,-36.810548,-73.1727,Otras categorías
3571,Región Metropolitana,-33.316963,-70.726205,Instalación fabril
3572,Región de Los Ríos,-39.800666,-73.186812,Energía
3573,Región del Biobío,-36.61666,-72.937085,Saneamiento Ambiental
3574,Región de la Araucanía,-38.73762,-72.64763,Vivienda e Inmobiliarios
3575,Región de los Lagos,-41.38291,-73.46974,Vivienda e Inmobiliarios
3576,Región de Magallanes y la Antártica Chilena,-53.183828,-70.945236,Vivienda e Inmobiliarios
3577,Región del Biobío,-36.7925,-73.045278,Vivienda e Inmobiliarios
3578,Región del Biobío,-36.744203,-73.08486,Vivienda e Inmobiliarios
3579,Región del Biobío,-36.776504,-73.054934,Vivienda e Inmobiliarios
3580,Región del Biobío,-37.043437,-72.869838,Vivienda e Inmobiliarios
3581,Región del Biobío,-36.80035275,-73.09219196,Transportes y almacenajes
3582,Región del Biobío,NA,NA,Equipamiento
3583,Región del Biobío,-37,-73.125,Transportes y almacenajes
3584,Región de Ñuble,-36.692948,-72.173588,Transportes y almacenajes
3585,Región del Biobío,-36.93518056,-73.15370715,Transportes y almacenajes
3586,Región de Valparaíso,-32.913762,-71.496961,Instalación fabril
3587,Región de los Lagos,-40.579828,-73.142319,Saneamiento Ambiental
3588,Región Metropolitana,-33.407476,-70.647386,Instalación fabril
3589,NA,NA,NA,NA
3590,Región Metropolitana,-33.285367,-70.698971,Transportes y almacenajes
3591,Región Metropolitana,-33.52098384,-70.73640371,Instalación fabril
3592,Región Metropolitana,-33.525716,-70.717787,Instalación fabril
3593,Región Metropolitana,-33.388348,-70.773029,Instalación fabril
3594,Región Metropolitana,-33.68467,-70.726989,Instalación fabril
3595,Región de Aysén del General Carlos Ibañez del Campo,-44.672306,-73.8592,Pesca y Acuicultura
3596,Región de Aysén del General Carlos Ibañez del Campo,-44.716727,-74.224182,Pesca y Acuicultura
3597,Región de Aysén del General Carlos Ibañez del Campo,-44.716621,-74.244506,Pesca y Acuicultura
3598,Región de Aysén del General Carlos Ibañez del Campo,-44.770484,-74.086471,Pesca y Acuicultura
3599,Región de Los Ríos,-40.3071464,-73.1323595,Saneamiento Ambiental
3600,Región Metropolitana,-33.373581,-70.724705,Instalación fabril
3601,Región de los Lagos,NA,NA,Pesca y Acuicultura
3602,Región del Biobío,-36.7668833,-73.1162848,Equipamiento
3603,Región Metropolitana,-33.54631,-70.628411,Instalación fabril
3604,Región de la Araucanía,-38.549154,-72.445662,Forestal
3605,Región Metropolitana,-33.774123,-70.740045,Agroindustrias
3606,Región Metropolitana,NA,NA,Saneamiento Ambiental
3607,Región de Los Ríos,-39.651813,-72.353369,Saneamiento Ambiental
3608,Región Metropolitana,NA,NA,NA
3609,Región de Magallanes y la Antártica Chilena,-52.289808,-70.64398,Minería
3610,Región de Magallanes y la Antártica Chilena,-52.83874405,-68.88136134,Minería
3611,Región de Magallanes y la Antártica Chilena,-52.6007,-71.15686,Minería
3612,Región de Magallanes y la Antártica Chilena,-53.3218643,-70.4540855,Minería
3613,Región de Magallanes y la Antártica Chilena,-52.468031,-70.121223,Minería
3614,Región de Magallanes y la Antártica Chilena,-53.333426,-68.873168,Minería
3615,Región de Los Ríos,NA,NA,Infraestructura Portuaria
3616,Región de Aysén del General Carlos Ibañez del Campo,-44.12087,-73.735798,Pesca y Acuicultura
3617,Región de los Lagos,NA,NA,Transportes y almacenajes
3618,Región de la Araucanía,-38.547609,-72.458716,Transportes y almacenajes
3619,Región del Maule,NA,NA,Agroindustrias
3620,Región del Maule,-35.610618,-71.717046,Agroindustrias
3621,Región del Maule,-35.424719,-71.534734,Agroindustrias
3622,Región de Ñuble,-36.687655,-72.452424,Agroindustrias
3623,Región del Maule,-34.950606,-71.226037,Agroindustrias
3624,Región del Maule,-35.009677,-71.254019,Agroindustrias
3625,Región del Maule,-35.834607,-71.634759,Transportes y almacenajes
3626,Región Metropolitana,-33.321865,-70.7930995,Transportes y almacenajes
3627,Región Metropolitana,-33.316148,-70.739277,Transportes y almacenajes
3628,Región Metropolitana,-33.324726,-70.714471,Instalación fabril
3629,Región de Los Ríos,-39.559298,-72.01018,Equipamiento
3630,Región Metropolitana,-33.309501,-70.732802,Saneamiento Ambiental
3631,Región de los Lagos,-41.092879,-72.027928,Otras categorías
3632,Región Metropolitana,-33.551994,-70.713035,Instalación fabril
3633,Región Metropolitana,-33.5316,-70.7516,Transportes y almacenajes
3634,Región Metropolitana,-33.53440563,-70.70121095,Transportes y almacenajes
3635,Región de Aysén del General Carlos Ibañez del Campo,-44.6269625,-73.8725715,Pesca y Acuicultura
3636,Región del Libertador General Bernardo O'Higgins,-34.144579,-70.7269,Vivienda e Inmobiliarios
3637,Región del Biobío,-36.783739,-73.072887,Vivienda e Inmobiliarios
3638,Región de Aysén del General Carlos Ibañez del Campo,-44.372222,-74.388611,Pesca y Acuicultura
3639,Región de Aysén del General Carlos Ibañez del Campo,-45.641624,-74.477361,Pesca y Acuicultura
3640,Región de la Araucanía,-38.663249,-72.485222,Infraestructura de Transporte
3641,Región de los Lagos,NA,NA,Infraestructura de Transporte
3642,Región de los Lagos,-43.041169,-72.777333,Pesca y Acuicultura
3643,Región del Biobío,-37.3312787,-71.6786577,Equipamiento
3644,Región de los Lagos,NA,NA,Equipamiento
3645,Región del Maule,-34.916667,-71.283333,Equipamiento
3646,Región de los Lagos,-41.138194,-72.400703,Equipamiento
3647,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Equipamiento
3648,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Equipamiento
3649,Región de los Lagos,NA,NA,Equipamiento
3650,Región de los Lagos,-41.425959,-72.908188,Equipamiento
3651,Región de los Lagos,NA,NA,Equipamiento
3652,Región de los Lagos,NA,NA,Equipamiento
3653,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Equipamiento
3654,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Equipamiento
3655,Región de Ñuble,NA,NA,Equipamiento
3656,Región de Los Ríos,-39.554266,-72.974949,Equipamiento
3657,Región de los Lagos,NA,NA,Equipamiento
3658,Región de Valparaíso,-33.333093,-71.390485,Agroindustrias
3659,Región de Valparaíso,-32.7726,-71.1906,Agroindustrias
3660,Región de Magallanes y la Antártica Chilena,-53.096225,-70.874478,Infraestructura Hidráulica
3661,Región de Aysén del General Carlos Ibañez del Campo,-45.468804,-72.863468,Pesca y Acuicultura
3662,Región de los Lagos,-41.866461,-73.831261,Infraestructura Hidráulica
3663,Región de Aysén del General Carlos Ibañez del Campo,-44.443722,-72.643056,Pesca y Acuicultura
3664,Región de los Lagos,-42.298653,-73.161925,Pesca y Acuicultura
3665,Región de Aysén del General Carlos Ibañez del Campo,-44.816684,-73.7321495,Pesca y Acuicultura
3666,Región Metropolitana,-33.331677,-70.707463,Transportes y almacenajes
3667,Región de los Lagos,-41.528447,-72.342392,Energía
3668,Región del Maule,NA,NA,Vivienda e Inmobiliarios
3669,Región de la Araucanía,NA,NA,Vivienda e Inmobiliarios
3670,Región del Maule,NA,NA,Vivienda e Inmobiliarios
3671,Región de la Araucanía,NA,NA,Vivienda e Inmobiliarios
3672,Región Metropolitana,-33.38392,-70.694912,Vivienda e Inmobiliarios
3673,Región de los Lagos,-40.564451,-73.704607,Infraestructura de Transporte
3674,Región de los Lagos,-41.148713,-72.516868,Infraestructura de Transporte
3675,Región Metropolitana,-33.909644,-71.414675,Infraestructura de Transporte
3676,Región del Biobío,-37.013591,-72.971874,Infraestructura de Transporte
3677,Región de los Lagos,-43.220157,-71.925412,Infraestructura de Transporte
3678,Región de la Araucanía,-38.755091,-71.625549,Infraestructura de Transporte
3679,Región de Magallanes y la Antártica Chilena,-53.69843257,-70.96826611,Infraestructura de Transporte
3680,Región de la Araucanía,-39.281092,-71.976621,Infraestructura de Transporte
3681,Región de Magallanes y la Antártica Chilena,-52.397555,-69.757787,Minería
3682,Región del Biobío,-38.140156,-73.369493,Equipamiento
3683,Región de Aysén del General Carlos Ibañez del Campo,-46.5,-71.866667,Equipamiento
3684,Región de Magallanes y la Antártica Chilena,-52.778572,-69.289111,Equipamiento
3685,Región de Los Ríos,-39.677604,-72.304313,Equipamiento
3686,Región del Biobío,-37.211177,-72.325382,Equipamiento
3687,Región del Biobío,-38.1179928,-73.3907587,Equipamiento
3688,Región del Biobío,NA,NA,Equipamiento
3689,Región de Coquimbo,-31.774195,-70.972951,Equipamiento
3690,Región de Magallanes y la Antártica Chilena,-51.107244,-72.987481,Equipamiento
3691,Región del Biobío,NA,NA,Equipamiento
3692,Región del Biobío,-38.126988,-73.347593,Equipamiento
3693,Región de los Lagos,NA,NA,Equipamiento
3694,Región de Magallanes y la Antártica Chilena,-51.227247,-72.970597,Equipamiento
3695,Región de los Lagos,NA,NA,Equipamiento
3696,Región de Los Ríos,-40.306652,-72.530506,Equipamiento
3697,Región del Maule,NA,NA,Equipamiento
3698,Región Metropolitana,-33.715387,-70.873387,Equipamiento
3699,Región del Biobío,NA,NA,Equipamiento
3700,Región del Biobío,NA,NA,Equipamiento
3701,Región del Biobío,-36.976469,-72.915794,Equipamiento
3702,Región de Magallanes y la Antártica Chilena,-53.4158465,-70.240438,Infraestructura Hidráulica
3703,Región de los Lagos,-42.4829775,-73.431446,Pesca y Acuicultura
3704,Región del Biobío,-36.7323917,-73.1055757,Saneamiento Ambiental
3705,Región de Aysén del General Carlos Ibañez del Campo,-45.192717,-73.4983275,Pesca y Acuicultura
3706,Región de Aysén del General Carlos Ibañez del Campo,-45.056746,-73.426296,Pesca y Acuicultura
3707,Región de Aysén del General Carlos Ibañez del Campo,-45.13334,-74.254183,Pesca y Acuicultura
3708,Región de Aysén del General Carlos Ibañez del Campo,-45.148713,-74.256844,Pesca y Acuicultura
3709,Región de Aysén del General Carlos Ibañez del Campo,-44.020107,-73.12612,Pesca y Acuicultura
3710,Región de Aysén del General Carlos Ibañez del Campo,-44.7223735,-73.6212895,Pesca y Acuicultura
3711,Región de Aysén del General Carlos Ibañez del Campo,-44.029214,-73.869733,Pesca y Acuicultura
3712,Región de Aysén del General Carlos Ibañez del Campo,-45.523706,-73.992878,Pesca y Acuicultura
3713,Región de Aysén del General Carlos Ibañez del Campo,-44.5261895,-73.3132435,Pesca y Acuicultura
3714,Región de Aysén del General Carlos Ibañez del Campo,-44.58205,-73.293375,Pesca y Acuicultura
3715,Región Metropolitana,-33.327464,-70.52388,Infraestructura Hidráulica
3716,Región Metropolitana,-33.384344,-70.837466,Infraestructura Hidráulica
3717,Región de los Lagos,NA,NA,Otras categorías
3718,Región de los Lagos,NA,NA,Otras categorías
3719,Región de los Lagos,-41.084854,-72.015756,Otras categorías
3720,Región de Magallanes y la Antártica Chilena,-53.111825,-70.919619,Minería
3721,Región del Biobío,-37.496412,-73.323002,Minería
3722,Región del Biobío,-37.048961,-73.093272,Minería
3723,Región del Biobío,-37.508502,-73.312556,Minería
3724,Región del Biobío,-36.985971,-72.660633,Minería
3725,Región del Biobío,-36.852019,-72.9406,Minería
3726,Región de Magallanes y la Antártica Chilena,-53.0829311,-70.903811,Minería
3727,Región del Biobío,-37.286476,-73.22176,Minería
3728,Región del Biobío,-36.658792,-73.098166,Minería
3729,Región de Magallanes y la Antártica Chilena,-53.065003,-70.885244,Minería
3730,Región de Magallanes y la Antártica Chilena,-53.029122,-70.875017,Minería
3731,Región de Magallanes y la Antártica Chilena,-53.219428,-70.954464,Minería
3732,Región del Biobío,-37.425101,-73.256649,Minería
3733,Región del Biobío,-37.230523,-72.0181605,Minería
3734,Región de Ñuble,-36.170716,-72.461419,Minería
3735,Región del Biobío,NA,NA,Minería
3736,Región del Biobío,-37.048851,-73.098608,Minería
3737,Región de Ñuble,-36.862351,-72.381834,Minería
